Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price
9401,151,1,57,31,10,4,6.0,1957,0.236108458,True,True,16,3893,27,30.0,3,10,True,118754.63647973242
11028,27,2,59,39,9,14,1.0,1977,0.211401214,True,True,9,1892,2,30.0,1,1,True,142370.8772054661
16218,58,2,68,68,6,2,4.0,2016,0.43788524,True,True,23,5735,3,1084.0,1,5,True,177948.1330010561
7729,90,1,27,15,6,1,5.0,1967,0.265088676,True,True,37,5288,2,1937.0,3,2,True,126918.47056621428
4119,9,3,83,47,8,8,14.0,1998,0.161531741,True,True,25,5648,1,30.0,2,4,True,259387.8345005739
16657,6,2,66,68,6,17,17.0,2015,0.243204519,True,True,5,1564,2,540.0,1,3,True,192752.04348657085
7186,39,3,77,46,8,18,22.0,1989,0.428825818,True,True,25,5011,8,730.0,1,2,True,296659.6788870628
3189,57,2,61,35,8,11,17.0,2004,0.13321533300000002,True,True,49,11395,3,1406.0,3,4,True,286117.20238598576
16619,111,1,41,16,9,19,21.0,2007,0.093442564,True,True,23,4635,5,3300.0,2,4,True,255884.7732558867
9610,23,2,58,32,6,9,17.0,1977,0.075778755,True,True,6,1437,3,30.0,1,2,True,161079.4752070091
704,34,1,39,21,10,7,22.0,2001,0.069753361,True,True,53,13670,4,30.0,1,11,True,224753.1068580684
4495,90,1,36,22,10,11,12.0,1971,0.265088676,True,True,37,5288,2,1937.0,3,2,True,147890.87285556886
10558,169,4,120,73,12,14,17.0,2000,0.17891679600000002,True,True,18,3594,4,192.0,1,5,True,585105.2286706542
11508,0,2,53,32,11,10,16.0,1984,0.319809354,True,True,25,4756,16,2857.0,5,8,True,244900.2503085561
11863,6,1,42,32,6,8,25.0,1977,0.243204519,True,True,5,1564,2,540.0,1,3,True,123275.81677408757
13472,10,1,34,20,7,3,9.0,1971,0.089039719,True,True,33,7976,5,30.0,1,11,True,151793.0239246934
9230,43,1,35,16,6,4,5.0,1960,0.015016892,True,True,17,3079,59,2890.0,1,8,True,243727.2666578907
15749,66,3,78,33,11,2,5.0,1955,0.161975568,True,True,31,7010,5,4508.0,3,7,True,606958.9375101448
14135,99,2,38,25,6,4,14.0,1973,0.033493708,True,True,66,10573,1,1322.0,3,8,True,179300.10390428413
2400,9,1,39,24,8,2,14.0,1970,0.136244425,True,True,11,2370,2,30.0,1,1,True,119163.24935918314
6637,63,1,50,48,6,19,17.0,2019,0.23861713,True,True,26,3889,6,705.0,3,6,True,267416.6484807433
9574,24,3,75,44,8,6,9.0,1990,0.111627393,True,True,50,12238,8,1970.0,2,3,True,362621.5371756108
10719,53,2,45,31,6,3,9.0,1971,0.313924552,True,True,22,4625,11,3855.0,2,10,True,210411.34434673013
14144,79,2,46,30,6,4,12.0,1970,0.307466659,True,True,30,5048,9,325.0,2,5,True,231778.5011435038
14450,21,2,47,28,6,3,9.0,1967,0.14966637300000002,True,True,22,4789,2,4087.0,4,1,True,185394.60910518843
6469,23,2,63,32,6,6,17.0,1977,0.075778755,True,True,6,1437,3,30.0,1,2,True,154567.60319064785
15573,154,1,39,19,10,13,25.0,2006,0.460556389,True,True,20,4386,14,30.0,1,5,True,286210.0310816469
14957,23,2,58,32,6,5,17.0,1977,0.075778755,True,True,6,1437,3,30.0,1,2,True,179772.35500744413
9582,11,2,46,29,6,3,9.0,1972,0.00016967599999999998,True,True,36,5992,2,30.0,1,1,True,192771.85735731755
2700,1,1,39,39,6,5,17.0,1977,0.007122317,True,True,1,264,2,30.0,1,1,True,133824.7339926525
6311,23,2,64,32,6,12,25.0,1977,0.075778755,True,True,6,1437,3,30.0,1,2,True,155319.53145943294
1379,30,2,63,32,6,2,17.0,1977,7.81528e-05,True,True,22,6398,2,1046.0,3,23,True,185618.9398853508
5788,69,3,76,45,10,10,17.0,2001,0.000991363,True,True,33,6783,3,30.0,1,9,True,494798.6603396621
13538,78,2,41,23,6,8,14.0,1974,0.219006007,True,True,28,6746,3,30.0,1,4,True,182874.0175739025
8528,1,1,44,43,6,5,20.0,1977,0.007122317,True,True,1,264,2,30.0,1,1,True,158132.02253411696
2380,55,1,42,20,8,6,14.0,1994,0.041365446,True,True,31,5569,2,30.0,1,4,True,182802.4219970832
12758,64,2,56,34,8,13,17.0,1988,0.135649789,True,True,46,7960,6,350.0,3,11,True,339230.9315433815
1939,6,1,49,32,6,10,25.0,1977,0.243204519,True,True,5,1564,2,540.0,1,3,True,136562.34637427534
14745,39,3,72,44,8,20,21.0,1994,0.428825818,True,True,25,5011,8,730.0,1,2,True,303995.51879916573
6308,90,1,41,19,8,15,15.0,1975,0.265088676,True,True,37,5288,2,1937.0,3,2,True,229025.0935717269
14695,91,1,33,21,6,3,5.0,1962,0.333891544,True,True,30,6564,1,30.0,1,3,True,148274.09810518302
7361,27,3,83,85,6,14,1.0,2015,0.072157581,True,True,2,629,1,30.0,1,3,True,245183.8343495521
1344,58,2,71,67,10,3,5.0,2017,0.43788524,True,True,23,5735,3,1084.0,1,5,True,179666.60233003774
4492,74,2,53,34,9,2,14.0,2009,0.130617806,True,True,39,10418,9,900.0,1,9,True,74181.1637459336
10683,39,2,49,32,6,1,12.0,1971,0.428825818,True,True,25,5011,8,730.0,1,2,True,149679.14625374196
12437,30,2,55,32,6,4,4.0,2015,7.81528e-05,True,True,22,6398,2,1046.0,3,23,True,92135.01867208997
14597,81,3,66,45,9,6,12.0,1976,0.319809354,True,True,25,4756,16,2857.0,5,8,True,343789.1884291933
11535,6,2,56,34,9,14,17.0,2011,0.243204519,True,True,5,1564,2,540.0,1,3,True,101123.73306602536
11226,30,2,63,64,6,2,24.0,1977,7.81528e-05,True,True,22,6398,2,1046.0,3,23,True,183096.57730249545
3551,77,1,35,20,6,10,9.0,1977,6.99893e-05,True,True,46,10309,1,240.0,1,16,True,174444.09444427415
15362,23,1,163,32,6,4,3.0,1977,0.014072961,True,True,2,475,2,30.0,1,3,True,228572.520346632
12002,48,1,40,41,6,20,25.0,1977,0.041124634,True,True,46,9515,5,30.0,1,10,True,232053.8796666236
9521,47,1,37,19,6,7,12.0,1977,6.99893e-05,True,True,46,10309,1,240.0,1,16,True,166514.38402138473
11480,53,1,38,22,9,3,12.0,1970,0.049637257,True,True,34,7759,2,229.0,1,3,True,217084.40027102246
10282,19,1,42,21,10,4,16.0,1978,0.309479124,True,True,35,7715,4,990.0,1,6,True,172021.9779190244
231,55,2,54,32,9,18,17.0,1990,0.041365446,True,True,31,5569,2,30.0,1,4,True,237650.71992505807
3661,6,1,39,38,9,14,17.0,2016,0.243204519,True,True,5,1564,2,540.0,1,3,True,125623.42892374445
2579,27,3,88,51,11,7,9.0,2014,0.051815435,True,True,5,1227,2,30.0,1,3,True,161752.32471781096
15977,19,2,44,31,6,3,9.0,1974,0.309479124,True,True,35,7715,4,990.0,1,6,True,191001.8692743558
12147,57,2,50,28,6,5,12.0,1984,0.13321533300000002,True,True,49,11395,3,1406.0,3,4,True,214451.07963156808
9451,23,1,58,32,6,2,3.0,2017,0.034656082000000005,True,True,25,168,2,30.0,1,3,True,116967.51022987608
8391,152,2,38,24,7,3,9.0,1965,0.042031587,True,True,37,6856,84,1940.0,2,5,True,257965.6984435707
12232,111,3,55,39,6,9,16.0,1971,0.093442564,True,True,23,4635,5,3300.0,2,4,True,283410.5701963009
10369,21,1,40,23,7,2,17.0,2005,0.034331497,True,True,25,5487,3,30.0,1,4,True,156573.30283738233
10006,5,2,35,24,7,2,9.0,1963,0.150817539,True,True,16,3433,4,2643.0,4,5,True,160513.42215244012
13201,37,2,49,33,6,7,9.0,1970,0.17891679600000002,True,True,18,3594,4,192.0,1,5,True,136888.45122974055
4115,103,2,46,31,6,5,5.0,1969,0.151346216,True,True,32,5889,10,830.0,4,1,True,223277.84984739264
2928,27,2,77,32,6,7,1.0,1977,0.072157581,True,True,2,629,1,30.0,1,3,True,173714.22398495793
7980,61,2,53,30,8,8,12.0,1982,0.300322518,True,True,52,10311,6,30.0,1,9,True,259310.8103828365
10038,27,2,77,32,6,9,13.0,1977,0.072157581,True,True,2,629,1,30.0,1,3,True,167936.05349540242
15225,145,3,74,43,10,12,17.0,1998,0.07542368,True,True,30,5562,2,30.0,1,5,True,310098.2139778084
6485,1,2,62,32,6,13,17.0,1977,0.007122317,True,True,1,264,2,30.0,1,1,True,203074.6128288769
1291,2,1,31,21,6,3,5.0,1969,0.07542368,True,True,33,7425,1,30.0,2,5,True,165758.99852764636
6141,2,2,44,31,6,4,9.0,1976,0.07542368,True,True,33,7425,1,30.0,2,5,True,208572.7982303149
5508,27,2,58,32,6,4,12.0,1977,0.011654127,True,True,4,915,2,30.0,1,3,True,135468.42478463677
3220,19,1,39,19,10,8,12.0,1974,0.309479124,True,True,35,7715,4,990.0,1,6,True,141855.89648551308
2006,61,3,52,31,6,3,9.0,1977,0.300322518,True,True,52,10311,6,30.0,1,9,True,242713.74633202754
14813,1,1,41,32,6,16,17.0,1977,0.007122317,True,True,1,264,2,30.0,1,1,True,143414.10697596284
6691,91,3,80,48,10,14,16.0,1984,0.033493708,True,True,66,10573,1,1322.0,3,8,True,344923.2973209075
13803,9,3,73,45,10,6,17.0,1994,0.161531741,True,True,25,5648,1,30.0,2,4,True,246709.4288031471
7263,58,1,44,32,6,11,17.0,1977,0.43788524,True,True,23,5735,3,1084.0,1,5,True,135930.20198697734
1349,1,2,85,32,6,9,25.0,1977,0.007122317,True,True,1,264,2,30.0,1,1,True,263461.13075062056
3301,91,2,47,29,6,2,5.0,1965,0.000995363,True,True,42,7651,1,30.0,1,5,True,152253.32497314105
1931,97,2,61,35,9,4,8.0,1961,0.306977489,True,True,27,5148,14,1575.0,5,7,True,305421.67240076204
765,77,3,68,48,6,6,12.0,1975,6.99893e-05,True,True,46,10309,1,240.0,1,16,True,302175.1188943517
8181,44,2,39,24,6,11,9.0,1969,0.036122292,True,True,24,4378,2,1036.0,1,1,True,183077.18663003022
8889,100,1,35,20,6,2,5.0,1963,0.200146802,True,True,23,3975,8,770.0,2,3,True,155988.9904518123
3169,57,2,58,32,11,2,17.0,2004,0.13321533300000002,True,True,49,11395,3,1406.0,3,4,True,210528.31827763875
4476,44,1,38,23,9,8,16.0,1994,0.122190486,True,True,25,4724,2,1308.0,1,3,True,259681.4441002952
10325,1,1,37,32,10,8,17.0,2018,0.007122317,True,True,1,264,2,30.0,1,1,True,119627.82157783113
13782,128,2,58,33,10,15,22.0,1995,0.07542368,True,True,27,4798,2,30.0,2,8,True,247498.58142566078
9558,39,1,34,20,6,7,9.0,1973,0.428825818,True,True,25,5011,8,730.0,1,2,True,156375.02000227175
6324,1,2,62,32,6,14,17.0,1977,0.007122317,True,True,1,264,2,30.0,1,1,True,198613.2062013161
6845,169,3,87,64,12,4,24.0,2020,0.17891679600000002,True,True,18,3594,4,192.0,1,5,True,295304.0119744176
8097,43,2,55,32,9,2,5.0,1958,7.81528e-05,True,True,22,6398,2,1046.0,3,23,True,552515.51953312
12602,31,3,60,47,6,8,9.0,1974,0.151346216,True,True,32,5889,10,830.0,4,1,True,240371.5226343668
11784,55,1,35,14,9,1,17.0,1990,0.041365446,True,True,31,5569,2,30.0,1,4,True,141846.49627443432
12366,27,1,40,32,6,12,12.0,2014,0.011654127,True,True,4,915,2,30.0,1,3,True,97399.20451066137
9099,27,1,41,39,6,3,12.0,2015,0.011654127,True,True,4,915,2,30.0,1,3,True,112949.68080906724
448,48,1,41,32,6,2,1.0,1977,0.041124634,True,True,46,9515,5,30.0,1,10,True,216882.2654078904
15590,157,3,65,42,9,5,5.0,1931,0.07542368,True,True,30,7538,87,4702.0,5,5,True,438061.70327636594
219,57,2,47,31,6,3,12.0,1982,0.13321533300000002,True,True,49,11395,3,1406.0,3,4,True,201943.91266730663
3975,1,2,65,32,6,9,17.0,1977,0.007122317,True,True,1,264,2,30.0,1,1,True,186403.4841889536
12862,1,1,54,32,6,6,17.0,1977,0.007122317,True,True,1,264,2,30.0,1,1,True,179515.29791844872
12653,30,1,43,32,6,17,22.0,2016,7.81528e-05,True,True,22,6398,2,1046.0,3,23,True,173821.76310131108
11597,17,3,77,48,9,24,25.0,2008,0.07542368,True,True,18,3374,5,620.0,1,2,True,586061.6784162922
13199,52,2,48,29,8,7,9.0,1980,0.371148999,True,True,34,7065,1,750.0,2,5,True,182979.44246429828
12382,23,3,77,32,6,9,17.0,1977,0.075778755,True,True,6,1437,3,30.0,1,2,True,203620.0363281107
8491,1,2,42,21,7,17,17.0,2014,0.007122317,True,True,1,264,2,30.0,1,1,True,78364.61670430844
14231,29,3,77,46,9,4,17.0,2000,0.086885265,True,True,10,2277,2,1547.0,1,3,True,309871.436588142
9668,30,1,47,44,6,22,24.0,1977,7.81528e-05,True,True,22,6398,2,1046.0,3,23,True,161778.2121939331
16246,125,2,43,32,6,8,9.0,1967,0.040242764,True,True,25,3478,11,2729.0,3,1,True,209399.2220287459
15214,9,2,48,47,6,3,1.0,1977,0.161531741,True,True,25,5648,1,30.0,2,4,True,147480.9215186932
1827,27,1,38,32,6,7,13.0,1977,0.011654127,True,True,4,915,2,30.0,1,3,True,101365.58828301387
2904,6,2,65,32,6,3,17.0,1977,0.243204519,True,True,5,1564,2,540.0,1,3,True,174858.77170383374
11687,67,2,54,37,6,5,9.0,1974,0.0077202819999999985,True,True,38,4788,2,30.0,1,4,True,230049.3826561442
13470,190,3,67,41,8,9,9.0,1967,0.07542368,True,True,30,7538,87,4702.0,5,5,True,595468.0775639741
9142,53,2,67,44,12,6,24.0,2018,0.049637257,True,True,34,7759,2,229.0,1,3,True,279968.5497083847
5541,8,3,52,37,6,2,9.0,1975,0.43788524,True,True,23,5735,3,1084.0,1,5,True,199367.9106570596
11600,62,3,126,32,6,4,1.0,1977,0.072157581,True,True,2,629,1,30.0,1,3,True,275724.0515560927
13242,93,3,66,46,9,3,12.0,1972,0.127375905,True,True,43,8429,3,30.0,3,9,True,248222.4942865625
1480,41,1,39,21,9,5,12.0,1967,0.175054867,True,True,36,10055,3,30.0,1,3,True,195619.43618580067
14198,59,2,49,30,6,3,12.0,1971,0.309479124,True,True,35,7715,4,990.0,1,6,True,182408.94978755523
15387,11,3,60,44,6,7,9.0,1972,0.012338886,True,True,35,5776,1,2078.0,2,4,True,223396.53774043664
13820,46,1,41,41,6,10,9.0,2015,0.07542368,True,True,47,11319,2,1145.0,3,5,True,228851.9000290721
6888,92,1,34,20,9,2,12.0,1968,0.460556389,True,True,20,4386,14,30.0,1,5,True,190906.8344573048
4153,23,1,32,30,6,9,9.0,2015,0.034656082000000005,True,True,25,168,2,30.0,1,3,True,70098.38056822095
3789,0,1,36,22,6,10,9.0,1964,0.319809354,True,True,25,4756,16,2857.0,5,8,True,155874.8829939486
6496,1,2,53,34,8,7,17.0,1990,0.025609157,True,True,33,5261,2,240.0,3,1,True,241419.59687217
16029,47,1,41,24,8,3,12.0,1979,6.99893e-05,True,True,46,10309,1,240.0,1,16,True,143141.57948310315
13128,84,1,40,22,9,3,16.0,1988,0.14966637300000002,True,True,22,4789,2,4087.0,4,1,True,169329.05176005926
8209,7,2,39,22,7,10,9.0,1967,0.035145267,True,True,42,9292,3,2620.0,1,3,True,190173.8912220733
15255,61,3,55,37,6,4,9.0,1975,0.300322518,True,True,52,10311,6,30.0,1,9,True,227755.94039859684
7049,99,2,40,25,6,12,14.0,1976,0.012338886,True,True,35,5776,1,2078.0,2,4,True,187254.72036235547
11949,193,1,35,20,6,1,5.0,1969,0.319809354,True,True,25,4756,16,2857.0,5,8,True,130500.69785286725
16224,101,1,36,19,9,13,12.0,1971,0.038692987000000005,True,True,28,6533,1,1015.0,2,5,True,195426.35689975414
10071,27,2,34,36,9,3,12.0,2016,0.072157581,True,True,2,629,1,30.0,1,3,True,103182.85515361588
12737,1,2,64,62,6,16,17.0,1977,0.007122317,True,True,1,264,2,30.0,1,1,True,197792.8781067581
11700,11,1,31,20,6,2,5.0,1961,0.038692987000000005,True,True,28,6533,1,1015.0,2,5,True,150305.92502972484
13141,101,3,63,52,6,6,5.0,1964,0.225824954,True,True,41,6558,7,1548.0,3,2,True,162453.15473291144
10086,137,3,89,59,8,9,8.0,1963,0.049863387,True,True,18,3746,9,75.0,3,1,True,566715.5165167053
2935,154,3,78,53,9,3,5.0,1958,0.460556389,True,True,20,4386,14,30.0,1,5,True,367001.4384632893
5995,23,3,76,52,8,6,4.0,1962,0.075778755,True,True,6,1437,3,30.0,1,2,True,165463.41249754364
2796,25,2,53,31,8,7,17.0,1996,0.069753361,True,True,53,13670,4,30.0,1,11,True,254553.58057569052
8836,15,2,55,32,9,12,12.0,2007,0.158249043,True,True,21,5731,2,30.0,1,3,True,232709.8652124224
5019,187,3,80,81,10,4,3.0,2015,0.041116354,True,True,53,14892,4,30.0,1,4,True,179822.6071578644
13948,26,1,40,21,7,2,17.0,2001,0.195781053,True,True,23,5212,6,30.0,3,2,True,221652.72434917407
7590,113,3,94,56,11,6,18.0,2008,0.050755569,True,True,24,5469,1,145.0,1,1,True,71057.27334600758
6013,53,2,41,26,6,14,12.0,1972,0.049637257,True,True,34,7759,2,229.0,1,3,True,216505.67591236907
9661,23,2,54,32,6,5,1.0,1977,0.005767451,True,True,1,388,2,30.0,1,3,True,97097.4495622089
12727,44,1,39,23,9,3,22.0,1995,0.036122292,True,True,24,4378,2,1036.0,1,1,True,201895.8191116423
15060,93,1,42,20,8,15,17.0,2009,0.041116354,True,True,53,14892,4,30.0,1,4,True,155642.20810429176
3547,62,2,86,32,6,6,15.0,1977,0.072157581,True,True,2,629,1,30.0,1,3,True,170354.87771797777
12789,11,2,46,30,6,14,14.0,1972,0.038692987000000005,True,True,28,6533,1,1015.0,2,5,True,199260.27597802575
4540,169,2,60,54,6,19,19.0,2019,0.17891679600000002,True,True,18,3594,4,192.0,1,5,True,293240.6192294194
2738,23,3,67,32,6,4,3.0,1977,0.005767451,True,True,1,388,2,30.0,1,3,True,106173.74260362556
3854,3,2,44,32,6,3,5.0,1965,0.050900058,True,True,43,10621,1,30.0,2,3,True,151353.30070655813
5068,87,3,74,47,9,8,17.0,1997,0.07542368,True,True,39,8647,2,810.0,1,5,True,365098.39342111646
8126,63,1,41,22,8,9,8.0,1960,0.23861713,True,True,26,3889,6,705.0,3,6,True,257673.5686008605
1135,32,2,47,32,6,9,14.0,1968,0.135649789,True,True,46,7960,6,350.0,3,11,True,253044.07147414392
11392,93,1,36,18,6,1,9.0,1976,0.521867054,True,True,25,6149,2,30.0,1,3,True,132149.87869931542
14659,74,2,66,67,6,8,7.0,1977,0.075778755,True,True,6,1437,3,30.0,1,2,True,212801.12297163927
5146,6,3,81,78,6,14,17.0,2015,0.243204519,True,True,5,1564,2,540.0,1,3,True,215422.98103783507
15450,37,1,36,20,9,14,14.0,1972,0.122190486,True,True,25,4724,2,1308.0,1,3,True,184772.1741260349
6286,13,1,39,18,10,5,22.0,2002,0.090799103,True,True,74,19083,2,30.0,5,15,True,186304.5016134189
6388,1,2,66,66,12,3,16.0,2018,0.007122317,True,True,1,264,2,30.0,1,1,True,160398.80187592187
3276,27,2,62,58,6,8,17.0,2016,0.017647053,True,True,2,469,2,30.0,1,3,True,192625.0493997445
12331,84,2,40,25,6,9,9.0,1975,0.006076152,True,True,30,5285,2,645.0,6,6,True,89917.92305127373
3911,38,1,98,97,6,7,1.0,1977,0.060753049,True,True,15,2787,2,520.0,1,7,True,434949.39279888937
4325,37,2,41,26,7,6,9.0,1965,0.17891679600000002,True,True,18,3594,4,192.0,1,5,True,184467.00617760734
12109,6,2,52,32,6,5,17.0,1977,0.243204519,True,True,5,1564,2,540.0,1,3,True,151185.93120438315
12476,48,2,47,29,6,4,4.0,1961,0.035145267,True,True,42,9292,3,2620.0,1,3,True,174136.19750289485
5636,125,2,48,30,6,3,12.0,1970,0.040242764,True,True,25,3478,11,2729.0,3,1,True,244161.1196269863
10024,52,3,79,32,6,12,17.0,1977,0.371148999,True,True,34,7065,1,750.0,2,5,True,193484.67055672305
4750,157,2,40,22,7,10,9.0,1966,0.07542368,True,True,30,7538,87,4702.0,5,5,True,269603.2162397621
15972,1,1,44,45,6,16,20.0,1977,0.007122317,True,True,1,264,2,30.0,1,1,True,157795.06703440414
10783,99,1,39,23,7,11,12.0,1976,0.012338886,True,True,35,5776,1,2078.0,2,4,True,150226.5316437466
3546,85,2,54,36,9,8,16.0,1982,0.037177818,True,True,52,11217,1,2300.0,1,7,True,262616.8425370244
11769,75,2,66,39,8,5,5.0,1955,0.307466659,True,True,30,5048,9,325.0,2,5,True,170901.62258407095
10456,82,3,77,48,6,7,5.0,1935,0.037316452,True,True,32,6748,93,562.0,4,10,True,343812.4942815572
6102,30,2,59,32,6,6,12.0,2014,7.81528e-05,True,True,22,6398,2,1046.0,3,23,True,131361.63545326787
15660,10,3,65,45,7,7,9.0,1972,0.089039719,True,True,33,7976,5,30.0,1,11,True,256363.23658820012
8771,91,1,42,20,11,10,15.0,1992,0.333891544,True,True,30,6564,1,30.0,1,3,True,200264.90952499112
12808,7,2,45,28,8,5,5.0,1959,0.130617806,True,True,39,10418,9,900.0,1,9,True,159348.59020246047
15736,76,1,37,22,9,9,22.0,1985,0.07542368,True,True,7,1660,39,1786.0,1,5,True,212265.86102587648
11101,95,2,55,33,6,1,4.0,1937,0.0006991189999999999,True,True,14,3369,24,4129.0,1,3,True,238992.10425597185
1332,27,2,52,32,6,7,7.0,1977,0.211401214,True,True,9,1892,2,30.0,1,1,True,124265.93284961955
12574,52,2,63,32,6,17,17.0,1977,0.371148999,True,True,34,7065,1,750.0,2,5,True,159064.67093614725
4371,27,1,47,18,7,6,12.0,2016,0.017647053,True,True,2,469,2,30.0,1,3,True,125183.73858340592
12208,27,1,38,22,6,17,17.0,1977,0.011654127,True,True,4,915,2,30.0,1,3,True,125387.98424417328
4281,6,2,64,61,6,15,17.0,2014,0.243204519,True,True,5,1564,2,540.0,1,3,True,183591.206261444
4213,74,1,37,32,6,4,2.0,1977,0.075778755,True,True,6,1437,3,30.0,1,2,True,125991.11683969287
4210,93,3,78,51,10,8,17.0,2003,0.050900058,True,True,43,10621,1,30.0,2,3,True,269775.8129441688
9080,21,2,49,30,9,3,12.0,1969,0.194489265,True,True,47,8004,3,125.0,3,5,True,198364.95200366425
14630,37,2,66,41,8,4,6.0,1960,0.122190486,True,True,25,4724,2,1308.0,1,3,True,286312.3892676643
5339,15,1,51,26,11,17,17.0,2006,0.158249043,True,True,21,5731,2,30.0,1,3,True,188574.4049033424
6415,22,1,33,22,6,6,9.0,1966,0.000995363,True,True,42,7651,1,30.0,1,5,True,152657.13100256716
11194,27,1,32,20,6,3,9.0,1988,0.211401214,True,True,9,1892,2,30.0,1,1,True,129971.5766533174
4980,3,1,39,23,8,10,12.0,1985,0.050900058,True,True,43,10621,1,30.0,2,3,True,158638.92234413663
11369,6,2,62,32,6,7,17.0,2016,0.243204519,True,True,5,1564,2,540.0,1,3,True,169595.381432809
16158,29,1,36,21,9,12,12.0,1968,0.069660344,True,True,31,6119,4,30.0,1,2,True,204550.68886474575
9729,138,3,64,47,7,3,12.0,1972,0.07542368,True,True,36,6714,2,2672.0,1,2,True,86299.05583737306
6685,1,1,43,32,6,18,17.0,1977,0.007122317,True,True,1,264,2,30.0,1,1,True,134672.26909741882
4417,1,3,81,32,6,12,17.0,1977,0.007122317,True,True,1,264,2,30.0,1,1,True,196269.45008194575
9512,0,3,76,46,9,7,10.0,2003,0.319809354,True,True,25,4756,16,2857.0,5,8,True,384840.1857709682
15425,28,1,36,18,7,6,5.0,1958,0.118537385,True,True,30,6207,1,1183.0,1,3,True,160891.0738198456
10195,27,3,50,34,8,7,12.0,2013,0.072157581,True,True,2,629,1,30.0,1,3,True,143545.01850724948
14792,48,3,76,49,10,12,16.0,1979,0.041124634,True,True,46,9515,5,30.0,1,10,True,385730.55158080376
4656,61,2,45,32,9,3,9.0,1978,0.300322518,True,True,52,10311,6,30.0,1,9,True,153826.9121213835
8348,9,1,46,32,6,7,18.0,1977,0.161531741,True,True,25,5648,1,30.0,2,4,True,132634.9130654601
13750,52,1,37,38,6,8,17.0,2016,0.371148999,True,True,34,7065,1,750.0,2,5,True,114105.89636844255
1688,27,1,40,40,6,10,17.0,1977,0.211401214,True,True,9,1892,2,30.0,1,1,True,103357.14261820736
4469,22,2,42,29,6,4,5.0,1965,0.000995363,True,True,42,7651,1,30.0,1,5,True,170901.84629246738
9200,9,3,82,32,6,11,1.0,1977,0.161531741,True,True,25,5648,1,30.0,2,4,True,241069.94250377212
3168,96,1,36,14,9,6,16.0,2005,0.041116354,True,True,53,14892,4,30.0,1,4,True,183347.99446163297
13177,105,1,51,21,14,13,22.0,2012,0.069660344,True,True,31,6119,4,30.0,1,2,True,328299.7511747447
6684,36,2,39,27,6,3,5.0,1964,0.08761909,True,True,8,1497,5,30.0,1,3,True,186210.69801984547
13710,30,1,39,39,6,19,25.0,2015,7.81528e-05,True,True,22,6398,2,1046.0,3,23,True,125253.07224889498
5530,11,2,45,33,6,4,5.0,1963,0.00016967599999999998,True,True,36,5992,2,30.0,1,1,True,168255.9349477047
2092,94,2,44,29,6,9,9.0,1975,0.521867054,True,True,25,6149,2,30.0,1,3,True,162229.26090110542
3756,61,2,56,33,8,8,12.0,1986,0.300322518,True,True,52,10311,6,30.0,1,9,True,248648.72995966324
1831,1,2,64,32,6,16,17.0,1977,0.007122317,True,True,1,264,2,30.0,1,1,True,163498.9086544998
10360,30,1,42,39,6,10,17.0,2015,7.81528e-05,True,True,22,6398,2,1046.0,3,23,True,102227.31317059993
521,23,3,73,32,6,3,1.0,2019,0.005767451,True,True,1,388,2,30.0,1,3,True,109087.02370010882
5391,88,1,42,22,8,13,12.0,1980,0.127375905,True,True,43,8429,3,30.0,3,9,True,206958.9880562985
10631,88,1,42,32,6,6,1.0,1977,0.127375905,True,True,43,8429,3,30.0,3,9,True,130374.24159545715
8755,62,2,79,32,6,17,13.0,1977,0.072157581,True,True,2,629,1,30.0,1,3,True,202549.0090849033
15189,62,3,83,32,6,7,13.0,1977,0.072157581,True,True,2,629,1,30.0,1,3,True,205133.88838324323
10149,62,2,46,32,6,10,12.0,1975,0.002211665,True,True,39,7614,3,30.0,1,5,True,240447.4520838288
542,23,3,135,32,6,2,13.0,1977,0.014072961,True,True,2,475,2,30.0,1,3,True,166687.73582433807
10165,86,2,53,33,7,15,25.0,2006,0.161975568,True,True,31,7010,5,4508.0,3,7,True,316852.1690808402
11532,23,2,55,56,6,7,13.0,1977,0.034656082000000005,True,True,25,168,2,30.0,1,3,True,116068.87517136955
1913,52,2,62,32,6,11,17.0,2016,0.371148999,True,True,34,7065,1,750.0,2,5,True,183213.52897514933
15138,169,3,78,32,6,4,16.0,2015,0.17891679600000002,True,True,18,3594,4,192.0,1,5,True,326786.67344659404
14482,168,3,73,46,8,9,9.0,1962,0.341071945,True,True,27,5664,48,2300.0,3,11,True,364968.7566660101
14468,67,2,50,27,6,5,9.0,1976,0.100455735,True,True,43,7227,2,30.0,1,6,True,200409.66434084225
9708,39,2,64,30,12,14,16.0,2006,0.428825818,True,True,25,5011,8,730.0,1,2,True,313163.35640896874
8336,119,1,38,22,8,14,14.0,1996,0.000995363,True,True,42,7651,1,30.0,1,5,True,190510.69442402857
2674,31,2,48,28,7,7,9.0,1965,0.151346216,True,True,32,5889,10,830.0,4,1,True,240956.17448251825
2244,21,2,43,29,6,4,5.0,1965,0.034331497,True,True,25,5487,3,30.0,1,4,True,167347.94507687842
4459,11,3,75,52,7,1,5.0,1958,0.225824954,True,True,41,6558,7,1548.0,3,2,True,268190.48790733854
